11	51	1
11	52	1
11	54	1
11	57	1
11	64	1
11	68	1
11	73	1
11	74	1
11	81	1
11	84	1
12	23	10
12	26	2
12	35	9
12	39	2
12	40	2
12	42	3
12	49	2
12	50	10
12	52	7
12	54	8
12	57	7
12	63	2
12	64	2
12	65	1
12	67	2
12	68	9
12	70	3
12	72	3
12	73	9
12	74	7
12	76	2
12	77	4
12	81	3
12	82	3
12	84	2
12	90	3
13	21	3
13	23	1
13	45	2
13	52	3
13	54	3
13	57	1
13	64	3
13	68	1
13	74	1
13	84	3
14	54	1
14	67	1
14	68	1
14	79	1
15	55	1
16	18	2
16	23	2
16	31	2
16	46	2
16	56	2
16	57	2
16	73	1
17	36	2
17	41	2
17	61	2
17	75	1
17	78	2
17	97	2
18	23	2
18	31	2
18	46	2
18	56	2
18	57	2
18	73	1
19	24	3
19	36	6
19	37	1
19	47	1
19	66	1
19	87	2
19	93	5
19	97	3
20	36	3
20	44	4
20	58	1
20	83	2
21	23	1
21	45	2
21	52	3
21	54	3
21	57	1
21	64	3
21	68	1
21	74	1
21	84	3
22	23	1
22	28	3
22	29	1
22	30	1
22	35	5
22	40	1
22	42	7
22	45	5
22	50	4
22	51	2
22	52	2
22	54	9
22	57	2
22	59	1
22	60	1
22	64	7
22	67	5
22	68	4
22	69	7
22	71	1
22	73	12
22	74	6
22	77	1
22	84	7
22	85	3
22	91	1
23	27	1
23	28	2
23	29	2
23	30	1
23	31	2
23	34	1
23	35	12
23	39	2
23	42	3
23	43	1
23	45	4
23	46	2
23	50	14
23	52	14
23	54	17
23	56	2
23	57	16
23	62	1
23	64	8
23	65	2
23	67	5
23	68	12
23	70	3
23	71	1
23	72	3
23	73	15
23	74	14
23	77	5
23	79	1
23	81	3
23	82	3
23	84	6
23	90	3
24	36	5
24	37	2
24	44	2
24	47	2
24	53	1
24	86	1
24	87	2
24	93	5
24	97	1
25	40	1
25	48	1
25	64	1
25	68	1
25	70	1
26	39	2
26	40	2
26	42	2
26	48	1
26	49	3
26	63	2
26	68	3
26	73	2
26	76	2
26	95	1
27	45	1
27	54	2
27	64	1
27	68	2
27	74	2
27	84	1
28	29	1
28	35	1
28	42	1
28	45	1
28	50	2
28	52	2
28	54	4
28	57	2
28	65	1
28	67	3
28	68	2
28	69	2
28	73	5
28	74	4
28	77	1
28	81	1
29	42	2
29	43	1
29	45	3
29	50	1
29	51	2
29	52	3
29	54	4
29	57	3
29	64	2
29	67	1
29	68	1
29	73	4
29	74	2
29	77	1
29	84	2
30	34	1
30	40	2
30	42	1
30	54	2
30	59	1
30	60	2
30	62	1
30	64	1
30	67	1
30	68	2
30	69	2
30	70	2
30	71	3
30	73	1
30	79	1
30	84	1
30	85	2
30	91	2
31	46	2
31	56	2
31	57	2
31	73	1
32	40	1
32	42	1
32	48	1
32	54	1
33	39	1
33	48	1
33	95	1
34	62	1
34	71	1
34	79	1
35	39	2
35	42	6
35	45	4
35	50	14
35	51	3
35	52	12
35	54	16
35	57	12
35	64	9
35	65	1
35	67	3
35	68	11
35	69	2
35	70	3
35	72	3
35	73	13
35	74	14
35	77	4
35	81	4
35	82	3
35	84	7
35	85	1
35	90	3
35	94	2
36	37	2
36	38	1
36	41	5
36	44	7
36	47	1
36	53	1
36	55	2
36	58	3
36	61	2
36	66	1
36	75	1
36	78	5
36	83	4
36	86	8
36	87	2
36	92	5
36	93	6
36	97	13
37	53	1
37	86	1
37	93	1
38	41	1
38	78	1
38	88	1
38	97	1
39	40	2
39	42	4
39	45	2
39	48	1
39	49	2
39	50	2
39	52	2
39	54	2
39	57	2
39	63	2
39	64	2
39	68	2
39	73	4
39	74	2
39	76	2
39	95	1
40	42	4
40	48	3
40	49	2
40	54	2
40	59	1
40	60	2
40	63	2
40	64	2
40	67	1
40	68	4
40	69	2
40	70	2
40	71	2
40	73	3
40	76	2
40	84	1
40	85	2
40	91	2
40	96	1
41	61	2
41	75	1
41	78	5
41	97	5
42	45	8
42	48	1
42	49	2
42	50	6
42	51	8
42	52	6
42	54	11
42	57	6
42	59	1
42	60	1
42	63	2
42	64	13
42	65	1
42	67	1
42	68	6
42	69	4
42	71	1
42	73	14
42	74	7
42	76	2
42	81	1
42	84	11
42	85	2
42	91	1
43	52	1
43	54	1
43	57	1
43	73	1
44	47	1
44	58	3
44	83	5
44	93	2
45	50	5
45	51	4
45	52	10
45	54	14
45	57	8
45	64	13
45	67	1
45	68	2
45	73	7
45	74	9
45	77	1
45	84	11
46	56	2
46	57	2
46	73	1
47	87	1
47	93	2
48	49	1
48	54	1
48	64	1
48	68	2
48	70	1
48	95	2
48	96	1
49	63	2
49	68	3
49	73	2
49	76	2
49	95	1
50	51	1
50	52	10
50	54	16
50	57	10
50	64	7
50	65	2
50	67	4
50	68	9
50	69	2
50	70	3
50	72	3
50	73	15
50	74	12
50	77	5
50	81	3
50	82	3
50	84	5
50	85	1
50	90	3
51	52	3
51	54	4
51	57	3
51	64	6
51	68	3
51	73	4
51	74	3
51	81	1
51	84	6
52	54	22
52	57	23
52	64	17
52	65	2
52	67	4
52	68	8
52	73	16
52	74	22
52	77	1
52	81	2
52	84	15
53	86	1
54	57	20
54	60	1
54	64	23
54	65	2
54	67	13
54	68	23
54	69	5
54	70	5
54	71	1
54	72	3
54	73	20
54	74	25
54	77	5
54	79	1
54	81	4
54	82	3
54	84	21
54	85	1
54	90	3
54	91	1
54	94	2
55	86	2
56	57	2
56	73	1
57	64	15
57	65	2
57	67	4
57	68	8
57	73	17
57	74	22
57	77	1
57	81	2
57	84	13
58	83	3
59	60	1
59	64	1
59	69	1
59	71	1
59	73	1
59	84	1
59	85	1
59	91	1
60	64	1
60	67	1
60	68	1
60	69	2
60	70	1
60	71	2
60	73	1
60	84	1
60	85	2
60	91	2
61	75	1
61	78	2
61	97	2
62	71	1
62	79	1
63	68	2
63	73	2
63	76	2
64	65	1
64	67	5
64	68	13
64	69	2
64	70	1
64	71	1
64	73	13
64	74	16
64	77	1
64	81	1
64	84	25
64	85	1
64	91	1
65	68	1
65	69	1
65	73	2
65	74	2
65	84	1
67	68	10
67	69	5
67	70	1
67	71	1
67	73	9
67	74	8
67	77	2
67	79	1
67	84	5
67	85	1
67	91	1
68	69	2
68	70	6
68	71	1
68	72	3
68	73	14
68	74	11
68	76	2
68	77	5
68	79	1
68	81	3
68	82	3
68	84	12
68	85	1
68	90	3
68	91	1
68	94	2
68	95	1
69	70	1
69	71	2
69	73	8
69	74	5
69	84	2
69	85	5
69	91	2
70	71	1
70	72	3
70	77	3
70	81	3
70	82	3
70	85	1
70	90	3
70	91	1
71	73	1
71	79	1
71	84	1
71	85	2
71	91	2
72	77	3
72	81	3
72	82	3
72	90	3
73	74	20
73	76	2
73	77	2
73	81	1
73	84	11
73	85	4
73	91	1
74	77	1
74	81	2
74	84	14
74	85	1
75	78	1
75	97	1
77	81	3
77	82	3
77	84	1
77	90	3
78	97	5
80	86	1
80	89	2
81	82	3
81	84	1
81	90	3
82	90	3
84	85	1
84	91	1
85	91	2
86	89	1
86	92	5
86	97	5
87	93	2
87	97	1
92	97	5
93	97	3
